UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2024,59,4167760,2043509,2124251,1623589,1644554,250218,289680,23531,23811,113755,130186,4696,4740,27720,31280,1646745,1670436,258243,299947,36965,38941,123772,141056,8098,8462,1725268,1807574,1337821,1361724,237059,274757,14075,15365,110936,127231,3678,3748,21699,24749,1355694,1381940,242574,282113,24289,27207,119647,136606,6530,6878,318241,316677,285768,282830,13159,14923,9456,8446,2819,2955,1018,992,6021,6531,291051,288496,15669,17834,12676,11734,4125,4450,1568,1584
R,8,2024,60,4267727,2087830,2179897,1669512,1699121,248746,289074,23364,23959,114093,131963,4437,4639,27678,31141,1692560,1724859,256558,298782,37176,39527,123969,142810,7857,8349,1784098,1872340,1396918,1424425,236017,274521,14275,15591,111457,129220,3482,3665,21949,24918,1414980,1444735,241443,281504,25045,28026,120052,138640,6360,6810,303732,307557,272594,274696,12729,14553,9089,8368,2636,2743,955,974,5729,6223,277580,280124,15115,17278,12131,11501,3917,4170,1497,1539
R,8,2024,61,4264145,2080439,2183706,1667507,1709062,243502,283716,22940,23529,114990,132015,4227,4510,27273,30874,1690276,1734487,251000,293404,36624,39110,124719,142539,7497,8162,1791686,1888331,1408201,1445302,231528,270021,14304,15448,112416,129244,3336,3588,21901,24728,1426296,1465411,236753,277004,25148,27913,120960,138351,6146,6676,288753,295375,259306,263760,11974,13695,8636,8081,2574,2771,891,922,5372,6146,263980,269076,14247,16400,11476,11197,3759,4188,1351,1486
R,8,2024,62,4263552,2074769,2188783,1675680,1726840,238826,280946,22356,23455,106670,122658,4335,4482,26902,30402,1698232,1751815,246023,290462,35926,39102,116263,132933,7651,8099,1797198,1904134,1426154,1472404,227397,268101,14151,15519,104288,120017,3494,3578,21714,24515,1444179,1492319,232413,274978,25016,28166,112701,128947,6326,6620,277571,284649,249526,254436,11429,12845,8205,7936,2382,2641,841,904,5188,5887,254053,259496,13610,15484,10910,10936,3562,3986,1325,1479
R,8,2024,63,4244605,2058842,2185763,1673296,1733306,232816,276761,21600,23165,100624,118783,4084,4203,26422,29545,1695355,1757555,239809,285758,35226,38728,109990,128674,7274,7724,1798539,1915215,1439498,1491411,222078,264374,13905,15811,98326,116258,3295,3393,21437,23968,1457189,1510853,227013,270960,24874,28481,106555,124848,6008,6364,260303,270548,233798,241895,10738,12387,7695,7354,2298,2525,789,810,4985,5577,238166,246702,12796,14798,10352,10247,3435,3826,1266,1360
R,8,2024,64,4172842,2019533,2153309,1633733,1699885,231665,275303,21323,22807,102823,122220,4076,4159,25913,28935,1655461,1723535,238456,284295,34733,38035,111967,131837,7179,7589,1765484,1889030,1405581,1463598,221119,263250,13785,15610,100582,119737,3294,3372,21123,23463,1423118,1482524,225932,269843,24630,28021,108669,128069,5928,6281,254049,264279,228152,236287,10546,12053,7538,7197,2241,2483,782,787,4790,5472,232343,241011,12524,14452,10103,10014,3298,3768,1251,1308
R,8,2024,65,4074282,1961869,2112413,1596936,1677541,220606,266222,19827,21568,96284,115895,3789,3851,24427,27336,1617342,1700067,226885,274419,32688,36385,104893,124766,6624,6960,1730839,1866986,1389353,1457994,210988,254939,13094,14866,94236,113614,3096,3170,20072,22403,1406006,1476267,215475,260962,23614,27107,101840,121387,5512,5837,231030,245427,207583,219547,9618,11283,6733,6702,2048,2281,693,681,4355,4933,211336,223800,11410,13457,9074,9278,3053,3379,1112,1123
R,8,2024,66,4017535,1926783,2090752,1574647,1668121,210274,255927,18732,20781,96095,115881,3565,3768,23470,26274,1594201,1689632,216335,263852,31239,35147,104244,124384,6281,6710,1712170,1858145,1382065,1459878,201070,245162,12573,14608,94187,113819,2922,3096,19353,21582,1398050,1477375,205408,251023,22904,26489,101430,121240,5235,5624,214613,232607,192582,208243,9204,10765,6159,6173,1908,2062,643,672,4117,4692,196151,212257,10927,12829,8335,8658,2814,3144,1046,1086
R,8,2024,67,3944902,1883157,2061745,1544264,1648883,201981,251611,18478,20094,92420,112140,3439,3595,22575,25422,1563055,1669782,207848,259198,30735,34471,100080,119913,6032,6498,1678078,1837255,1360232,1447754,193316,241243,12307,14185,90624,110185,2854,2954,18745,20934,1375691,1464764,197583,246852,22482,26198,97485,116954,5102,5431,205079,224490,184032,201129,8665,10368,6171,5909,1796,1955,585,641,3830,4488,187364,205018,10265,12346,8253,8273,2595,2959,930,1067
R,8,2024,68,3768258,1787020,1981238,1467201,1584313,188468,239093,17211,19274,89714,110720,3154,3456,21272,24382,1484977,1604301,193909,246339,28764,33066,96848,118298,5636,6180,1595509,1768133,1295443,1393449,180329,229288,11500,13737,88007,108691,2601,2912,17629,20056,1310045,1409719,184224,234603,21084,25272,94364,115290,4747,5232,191511,213105,171758,190864,8139,9805,5711,5537,1707,2029,553,544,3643,4326,174932,194582,9685,11736,7680,7794,2484,3008,889,948
R,8,2024,69,3662211,1728879,1933332,1424996,1552440,177588,227378,16315,18116,86756,109062,2997,3345,20227,22991,1441752,1571202,182777,234241,27494,30985,93496,116279,5377,5981,1547870,1729270,1262083,1368895,169957,218367,11163,13005,85181,107235,2507,2784,16979,18984,1276027,1384165,173757,223446,20592,23779,91230,113583,4579,5060,181009,204062,162913,183545,7631,9011,5152,5111,1575,1827,490,561,3248,4007,165725,187037,9020,10795,6902,7206,2266,2696,798,921
R,8,2024,70,3519944,1651889,1868055,1370231,1508364,163782,215295,14938,17021,81624,102769,2736,3102,18578,21504,1385770,1525888,168459,221642,25447,29366,87662,109264,4784,5598,1487912,1678808,1222381,1337869,156782,207053,10444,12383,80292,101070,2305,2566,15708,17867,1235414,1352241,160213,211765,19422,22811,85701,106800,4116,4742,163977,189247,147850,170495,7000,8242,4494,4638,1332,1699,431,536,2870,3637,150356,173647,8246,9877,6025,6555,1961,2464,668,856
R,8,2024,71,3349558,1563032,1786526,1302810,1450172,149378,200044,13877,15775,77092,97398,2589,2836,17286,20301,1317232,1466804,153576,205918,23681,27484,82730,103599,4559,5166,1413098,1610187,1167618,1291043,143050,192296,9773,11590,75804,95903,2202,2368,14651,16987,1179764,1304783,146119,196714,18167,21552,80867,101367,3930,4409,149934,176339,135192,159129,6328,7748,4104,4185,1288,1495,387,468,2635,3314,137468,162021,7457,9204,5514,5932,1863,2232,629,757
R,8,2024,72,3213845,1493513,1720332,1251122,1400579,138387,189776,12690,14805,72977,93883,2417,2715,15920,18574,1264363,1415831,142305,195073,21827,25772,78070,99351,4309,4858,1355140,1555901,1126019,1252096,132637,182512,9067,10949,71780,92460,2075,2282,13562,15602,1137210,1264749,135559,186509,16914,20352,76377,97276,3732,4137,138373,164431,125103,148483,5750,7264,3623,3856,1197,1423,342,433,2358,2972,127153,151082,6746,8564,4913,5420,1693,2075,577,721
R,8,2024,73,3036287,1400294,1635993,1173429,1330446,130854,183160,12047,13981,66863,88438,2149,2441,14952,17527,1185859,1344780,134516,188306,20836,24433,71503,93442,3895,4447,1270330,1480432,1055689,1190004,125500,176343,8726,10285,65784,87042,1857,2061,12774,14697,1066223,1201855,128247,180245,16317,19249,69961,91424,3414,3804,129964,155561,117740,140442,5354,6817,3321,3696,1079,1396,292,380,2178,2830,119636,142925,6269,8061,4519,5184,1542,2018,481,643
R,8,2024,74,2868802,1316379,1552423,1097365,1258022,122902,172622,11484,13181,68150,89494,2159,2373,14319,16731,1109258,1271607,126445,177556,19930,22996,72575,94490,3829,4339,1195671,1404055,988107,1123899,117871,166041,8419,9839,67164,88182,1826,2030,12284,14064,998251,1135186,120564,169771,15716,18274,71144,92554,3325,3747,120708,148368,109258,134123,5031,6581,3065,3342,986,1312,333,343,2035,2667,111007,136421,5881,7785,4214,4722,1431,1936,504,592
R,8,2024,75,2765187,1263577,1501610,1063102,1229249,111465,159676,10709,12304,63086,82361,2070,2332,13145,15688,1074050,1242128,114584,164203,18551,21715,67110,86785,3626,4101,1153215,1365016,962995,1105397,107040,153813,7900,9246,62161,81224,1776,1996,11343,13340,972385,1116249,109404,157274,14772,17468,65769,85126,3147,3552,110362,136594,100107,123852,4425,5863,2809,3058,925,1137,294,336,1802,2348,101665,125879,5180,6929,3779,4247,1341,1659,479,549
R,8,2024,76,2675109,1219713,1455396,1033856,1201809,102593,148810,9890,11551,59186,76137,1838,2164,12350,14925,1044159,1214143,105582,152969,17302,20535,62861,80353,3274,3863,1116616,1326233,940264,1084582,98431,143393,7379,8739,58354,75032,1577,1859,10611,12628,949037,1094896,100727,146557,13838,16534,61642,78742,2865,3353,103097,129163,93592,117227,4162,5417,2511,2812,832,1105,261,305,1739,2297,95122,119247,4855,6412,3464,4001,1219,1611,409,510
R,8,2024,77,2787054,1275857,1511197,1099705,1272440,96656,139730,9973,11162,55380,71087,1739,1910,12404,14868,1110151,1284850,99554,143860,17673,20351,58840,75088,3162,3513,1177850,1387345,1010487,1159684,92913,134631,7516,8585,54625,70038,1505,1643,10804,12764,1019549,1170239,95163,137852,14366,16653,57691,73591,2771,3078,98007,123852,89218,112756,3743,5099,2457,2577,755,1049,234,267,1600,2104,90602,114611,4391,6008,3307,3698,1149,1497,391,435
R,8,2024,78,1996980,897094,1099886,761407,910334,71746,108611,7341,8716,45774,59068,1513,1657,9313,11500,769234,919842,73948,111772,12878,15436,48566,62464,2648,3032,817232,994321,688732,814429,68553,104033,5414,6567,45172,58195,1320,1436,8041,9661,695466,822336,70211,106398,10284,12327,47680,61178,2326,2660,79862,105565,72675,95905,3193,4578,1927,2149,602,873,193,221,1272,1839,73768,97506,3737,5374,2594,3109,886,1286,322,372
R,8,2024,79,1833455,813576,1019879,689792,843720,65821,101827,6631,8089,41527,54151,1273,1509,8532,10583,696946,852479,67823,104730,11713,14314,44049,57234,2373,2775,741604,923698,624214,756033,63052,97867,4957,6141,40936,53370,1096,1301,7349,8986,630326,763409,64568,100061,9407,11545,43196,56086,2078,2420,71972,96181,65578,87687,2769,3960,1674,1948,591,781,177,208,1183,1597,66620,89070,3255,4669,2306,2769,853,1148,295,355
R,8,2024,80,1748992,769224,979768,656437,817596,59513,93612,6081,7443,38280,49724,1149,1337,7764,10056,662973,825923,61270,96443,10737,13459,40565,52524,2137,2555,705532,891269,598288,736772,56979,90123,4620,5661,37834,48983,1013,1159,6798,8571,603977,743816,58352,92295,8781,10912,39892,51458,1900,2246,63692,88499,58149,80824,2534,3489,1461,1782,446,741,136,178,966,1485,58996,82107,2918,4148,1956,2547,673,1066,237,309
R,8,2024,81,1736571,756926,979645,653363,827573,55057,89814,5563,7006,34682,44529,1007,1187,7254,9536,659513,835536,56686,92405,10035,12815,36679,47098,1903,2293,698678,896294,600071,751591,52784,86341,4338,5338,34229,43893,894,1024,6362,8107,605470,758322,54039,88271,8357,10432,36005,46140,1690,2014,58248,83351,53292,75982,2273,3473,1225,1668,453,636,113,163,892,1429,54043,77214,2647,4134,1678,2383,674,958,213,279
R,8,2024,82,1458361,626807,831554,536051,696072,46889,77845,4863,6092,31799,42359,846,1087,6359,8099,541368,702815,48354,80024,8757,11013,33633,44590,1601,1996,576105,758311,489636,628978,44917,74995,3800,4651,31432,41790,740,917,5580,6980,494283,634742,46069,76677,7277,8995,33082,43773,1413,1738,50702,73243,46415,67094,1972,2850,1063,1441,367,569,106,170,779,1119,47085,68073,2285,3347,1480,2018,551,817,188,258
R,8,2024,83,1270646,537596,733050,458093,611472,40598,70240,4322,5439,28299,37637,774,916,5510,7346,462742,617577,41826,72212,7661,9883,29925,39715,1444,1777,492391,666733,416696,550659,38853,67642,3375,4232,27969,37122,688,779,4810,6299,420739,555868,39791,69163,6355,8131,29424,38948,1286,1541,45205,66317,41397,60813,1745,2598,947,1207,330,515,86,137,700,1047,42003,61709,2035,3049,1306,1752,501,767,158,236
R,8,2024,84,1127026,468653,658373,396546,546495,36238,64316,3889,5007,26263,34974,714,902,5003,6679,400733,552045,37373,66155,6855,8983,27813,36845,1323,1687,427627,596818,358998,490181,34665,61818,3010,3865,25935,34499,620,745,4399,5710,362677,494885,35549,63224,5650,7341,27337,36154,1172,1439,41026,61555,37548,56314,1573,2498,879,1142,328,475,94,157,604,969,38056,57160,1824,2931,1205,1642,476,691,151,248
R,8,2024,85,1005346,412855,592491,350915,494965,30901,55805,3241,4370,22964,30600,563,805,4271,5946,354530,499913,31875,57396,5773,7895,24243,32296,1090,1537,376797,537304,317884,444359,29466,53589,2511,3391,22706,30180,488,695,3742,5090,321032,448589,30222,54785,4767,6486,23860,31673,970,1331,36058,55187,33031,50606,1435,2216,730,979,258,420,75,110,529,856,33498,51324,1653,2611,1006,1409,383,623,120,206
R,8,2024,86,905989,364838,541151,310310,452456,26739,50577,2901,4084,20485,28040,532,716,3871,5278,313571,456852,27616,52019,5213,7147,21652,29572,979,1343,333131,491145,281174,406663,25554,48539,2302,3184,20247,27679,457,588,3397,4492,284023,410379,26231,49639,4371,5864,21301,29023,851,1134,31707,50006,29136,45793,1185,2038,599,900,238,361,75,128,474,786,29548,46473,1385,2380,842,1283,351,549,128,209
R,8,2024,87,775701,306456,469245,259855,391448,22606,43973,2455,3473,17760,24971,459,631,3321,4749,262698,395421,23358,45256,4408,6211,18794,26358,834,1213,279232,425412,234848,351232,21556,42234,1932,2694,17564,24620,400,532,2932,4100,237350,354636,22139,43229,3697,5111,18502,25858,737,1050,27224,43833,25007,40216,1050,1739,523,779,196,351,59,99,389,649,25348,40785,1219,2027,711,1100,292,500,97,163
R,8,2024,88,679474,263397,416077,223016,346707,19585,39451,2129,3101,15402,22139,386,529,2879,4150,225434,350153,20233,40599,3783,5540,16317,23328,749,992,239774,377402,201268,311159,18673,37955,1698,2415,15239,21858,340,455,2556,3560,203414,314098,19178,38842,3191,4545,16076,22911,664,867,23623,38675,21748,35548,912,1496,431,686,163,281,46,74,323,590,22020,36055,1055,1757,592,995,241,417,85,125
R,8,2024,89,593756,224191,369565,190072,308566,16291,34432,1814,2735,13223,19637,336,465,2455,3730,192136,311641,16852,35424,3216,4890,13991,20745,665,914,204013,335133,171432,276901,15560,33101,1455,2114,13078,19381,300,392,2188,3244,173266,279559,16013,33884,2730,4034,13770,20367,599,787,20178,34432,18640,31665,731,1331,359,621,145,256,36,73,267,486,18870,32082,839,1540,486,856,221,378,66,127
R,8,2024,90,484988,179190,305798,151508,254928,12937,28467,1421,2187,10991,16685,300,398,2033,3133,153236,257558,13396,29320,2560,3963,11656,17651,554,771,163151,277771,136686,229105,12380,27396,1127,1702,10882,16473,262,350,1814,2745,138227,231403,12749,28071,2158,3285,11482,17339,492,684,16039,28027,14822,25823,557,1071,294,485,109,212,38,48,219,388,15009,26155,647,1249,402,678,174,312,62,87
R,8,2024,91,416348,149798,266550,126826,222194,10515,24213,1220,1916,9308,15197,237,331,1692,2699,128259,224428,10897,24933,2157,3459,9877,16001,442,690,136904,242836,114915,200280,10042,23322,993,1533,9219,15030,211,292,1524,2379,116203,202241,10356,23905,1848,2919,9743,15756,396,617,12894,23714,11911,21914,473,891,227,383,89,167,26,39,168,320,12056,22187,541,1028,309,540,134,245,46,73
R,8,2024,92,352510,122492,230018,103991,192551,8244,20200,966,1632,7674,12967,198,283,1419,2385,105196,194540,8574,20859,1744,2990,8147,13652,391,586,111828,209683,94081,173761,7898,19444,778,1299,7599,12826,177,252,1295,2101,95180,175503,8181,19987,1488,2518,8039,13439,356,517,10664,20335,9910,18790,346,756,188,333,75,141,21,31,124,284,10016,19037,393,872,256,472,108,213,35,69
R,8,2024,93,291173,98157,193016,83603,162274,6278,16214,757,1331,6214,11012,159,231,1146,1954,84574,163895,6540,16763,1392,2447,6605,11584,308,474,89524,176183,75570,146704,6007,15606,607,1048,6165,10905,144,204,1031,1716,76443,148121,6221,16049,1183,2045,6521,11415,278,425,8633,16833,8033,15570,271,608,150,283,49,107,15,27,115,238,8131,15774,319,714,209,402,84,169,30,49
R,8,2024,94,238338,77245,161093,65275,134646,5008,13641,653,1145,5228,9756,135,210,946,1695,66074,136060,5228,14102,1178,2114,5538,10255,264,421,70433,147068,58945,121640,4786,13164,530,919,5194,9658,124,186,854,1501,59667,122888,4968,13531,1007,1798,5477,10107,239,374,6812,14025,6330,13006,222,477,123,226,34,98,11,24,92,194,6407,13172,260,571,171,316,61,148,25,47
R,8,2024,95,182387,56660,125727,47850,105132,3550,10534,484,834,3941,7679,96,174,739,1374,48466,106260,3726,10934,911,1619,4176,8069,193,356,51763,115175,43316,95381,3388,10156,399,670,3908,7597,88,156,664,1215,43870,96374,3534,10487,791,1377,4121,7946,173,319,4897,10552,4534,9751,162,378,85,164,33,82,8,18,75,159,4596,9886,192,447,120,242,55,123,20,37
R,8,2024,96,141970,41978,99992,35326,83547,2586,8226,368,706,3057,6247,62,127,579,1139,35812,84489,2718,8544,681,1354,3256,6579,143,287,38485,91947,32077,76132,2474,7927,309,571,3041,6184,55,112,529,1021,32521,76967,2590,8193,597,1161,3226,6488,129,257,3493,8045,3249,7415,112,299,59,135,16,63,7,15,50,118,3291,7522,128,351,84,193,30,91,14,30
R,8,2024,97,105869,29897,75972,24920,63237,1853,6260,264,565,2370,4931,46,98,444,881,25293,63969,1964,6499,508,1075,2513,5185,103,211,27547,70211,22727,57925,1787,6042,231,469,2356,4890,41,87,405,798,23067,58586,1880,6244,455,937,2487,5121,91,188,2350,5761,2193,5312,66,218,33,96,14,41,5,11,39,83,2226,5383,84,255,53,138,26,64,12,23
R,8,2024,98,75603,20407,55196,16824,45609,1308,4607,187,412,1728,3806,34,83,326,679,17092,46169,1393,4805,370,795,1834,3994,81,175,18781,51030,15323,41748,1256,4461,161,347,1716,3779,31,75,294,620,15563,42260,1328,4633,326,702,1811,3952,70,158,1626,4166,1501,3861,52,146,26,65,12,27,3,8,32,59,1529,3909,65,172,44,93,23,42,11,17
R,8,2024,99,53671,13691,39980,11121,32788,867,3313,140,306,1306,2961,20,63,237,549,11316,33239,923,3490,271,621,1386,3104,56,126,12663,37097,10175,30133,836,3205,120,263,1298,2939,18,58,216,499,10353,30545,883,3359,239,554,1371,3063,51,114,1028,2883,946,2655,31,108,20,43,8,22,2,5,21,50,963,2694,40,131,32,67,15,41,5,12
R,8,2024,100,92376,21184,71192,16223,56441,1374,6032,251,649,2818,6802,47,133,471,1135,16606,57353,1517,6402,500,1290,2983,7117,120,299,19691,66666,14852,52265,1324,5864,226,582,2804,6772,44,124,441,1059,15212,53117,1452,6200,462,1188,2959,7064,110,277,1493,4526,1371,4176,50,168,25,67,14,30,3,9,30,76,1394,4236,65,202,38,102,24,53,10,22
R,9,2024,999,337032412,166756724,170275688,125912855,126834845,22215859,23988676,2310529,2265625,10563246,11392398,466262,454420,5287973,5339724,130649421,131593784,24678903,26518405,3767662,3779073,12542704,13354904,915450,905055,133085929,137323510,96709672,98296484,20458218,22189338,1205282,1239525,10200810,11032169,333207,329092,4178740,4236902,100453249,102071173,22386454,24179231,2215493,2310484,11875255,12691332,682725,681388,33670795,32952178,29203183,28538361,1757641,1799338,1105247,1026100,362436,360229,133055,125328,1109233,1102822,30196172,29522611,2292449,2339174,1552169,1468589,667449,663572,232725,223667
